"name","type","typecode","address","location","location_geo","pname","cityname","tel","photos"
"傻儿重庆火锅店","餐饮服务;中餐厅;火锅店","050117","金城映像小河边","100.591962,25.826313","{""coordinates"":[100.591962,25.826313],""type"":""Point""}","云南省","大理白族自治州","15752754708","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/49634137d5f01cdc55f7732b56bb0d3e""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/274f78696417eaf90aebddb5ba7c40af""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/62d598fc8fe625c5a936b33713433471""}]"
"慕蓝卡烘培坊(宾川路店)","餐饮服务;餐饮相关场所;餐饮相关","050000","开发区宾川路69号","100.241527,25.596543","{""coordinates"":[100.241527,25.596543],""type"":""Point""}","云南省","大理白族自治州","0872-2213188","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/0212addc5cf74c69a4af4031045b8a66""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/b28d2ce69d2ca8526f8a671d42125e6e""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/3a2da36d813b015bc810666d281ba7ad""}]"
"京掌柜","餐饮服务;餐饮相关场所;餐饮相关","050000","大理镇复兴路233号","100.161886,25.691631","{""coordinates"":[100.161886,25.691631],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/ff564cf0c49e90d8aa30391be0a78677""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/a01dab31e38661d0ea1e56208ce04586""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/ef563832f799510d6d4a6f78057c8b75""}]"
"茈碧湖火塘鱼","餐饮服务;餐饮相关场所;餐饮相关","050000","客运北站背后美食一条街李记串串香旁","100.220059,25.609167","{""coordinates"":[100.220059,25.609167],""type"":""Point""}","云南省","大理白族自治州","15887310440","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/c69329d202f53efa41bf9a27babe643e""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5775e83a1d381a11b98aaf2d09594ad6""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/d6d5255e8b63bb05bb4039ebee0e61b4""}]"
"韩阁酒店","餐饮服务;餐饮相关场所;餐饮相关","050000","大理古城洪家村38号(古城北门旁)","100.161665,25.701568","{""coordinates"":[100.161665,25.701568],""type"":""Point""}","云南省","大理白族自治州","18313177562","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/0b000471f6ef17db2c41372b1f3fc20e""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/88e4b7d353296b9c2ca73b421c1181e0""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/03cbf497d538a90ca8f63fb6fcbd9f33""}]"
"老永平黄焖鸡(快乐炒螃蟹)","餐饮服务;餐饮相关场所;餐饮相关","050000","人民南路147号附近","100.220532,25.576465","{""coordinates"":[100.220532,25.576465],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/7ce32adb1b36b50a6a92fb34e799fcc9""}]"
"1942泰式炸鸡烤肉拌饭(拌饭分店)","餐饮服务;餐饮相关场所;餐饮相关","050000","下关镇万花路8号","100.210852,25.603549","{""coordinates"":[100.210852,25.603549],""type"":""Point""}","云南省","大理白族自治州","13987268480","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/3c6975bc9a2f3adcc33c73437f2a105a""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/6f3e8cce3a1f15fc063c4bb03c13cf85""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/629c0c99f8530cb150ac930419e296b6""}]"
"泰越东南亚餐厅","餐饮服务;外国餐厅;泰国/越南菜品餐厅","050206","榆华路客运北站美食城2楼(老巷火锅左侧面前行大概20米)","100.220656,25.609905","{""coordinates"":[100.220656,25.609905],""type"":""Point""}","云南省","大理白族自治州","0872-2138500;13577884545","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/6303cca1df840dd23010d5059edd0d09""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/e60e81fd86e8fa9d95b80c1512f73547""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/2274f08114aaa32081861c0e6c656504""}]"
"西云烤鱼烧烤店","餐饮服务;中餐厅;特色/地方风味餐厅","050118","文华路2号","100.241227,25.596302","{""coordinates"":[100.241227,25.596302],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/ae8e7cd0bef6ba804f7a8524469e542e""}]"
"永平马杨饵丝(下关店)","餐饮服务;餐饮相关场所;餐饮相关","050000","南涧路89号附近","100.217466,25.573201","{""coordinates"":[100.217466,25.573201],""type"":""Point""}","云南省","大理白族自治州","0872-6522988","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/cb9451537b8441f1c965e9f2ab07fb2a""}]"
"古城碳烤乳鸽(下关店)","餐饮服务;中餐厅;特色/地方风味餐厅","050118","兴盛北路与洱河北路交叉口西南150米","100.228811,25.599587","{""coordinates"":[100.228811,25.599587],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/82718220e6e6a94f78a8eb5193d79874""}]"
"蒸膳品中式简餐","餐饮服务;快餐厅;快餐厅","050300","博爱路52-56号","100.159715,25.692482","{""coordinates"":[100.159715,25.692482],""type"":""Point""}","云南省","大理白族自治州","18869812328;0872-2568068","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/81ba1edb76cfdb7df43b42154153975c""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/63cae45d2eb03859867ae4c5083a9dfa""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/e045b438829c8790051c4288e97dd626""}]"
"馋嘴糊辣鱼","餐饮服务;中餐厅;中餐厅","050100","弥城镇人和路彩云小区44号","100.487480,25.337603","{""coordinates"":[100.487480,25.337603],""type"":""Point""}","云南省","大理白族自治州","15187212669","[]"
"品美清真自助精品火锅城(北城天街店)","餐饮服务;餐饮相关场所;餐饮相关","050000","客运北站旁北城天街1楼","100.220552,25.609875","{""coordinates"":[100.220552,25.609875],""type"":""Point""}","云南省","大理白族自治州","0872-3037575","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/6c76be5371498ac377eb4b0975ef6e32""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/85ccb090a0803ed9ab4d0d9ec2591393""},{""title"":""环境,url"":""http://store.is.autonavi.com/showpic/277a0c61dbb2978fcf2a181a7e5aa0a6""}]"
"恋羊时代(黑山羊火锅喜洲店)","餐饮服务;餐饮相关场所;餐饮相关","050000","喜洲古镇四方街9号(严家大院景区旁)","100.132324,25.852969","{""coordinates"":[100.132324,25.852969],""type"":""Point""}","云南省","大理白族自治州","13330550091","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/37775291419869fd1042b897a0be35ca""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/b9dfa981d879b0559d564691a8f7d0fd""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/775bb4853425f2ba9236435d19588388""}]"
"浅时光(鸳浦街店)","餐饮服务;快餐厅;快餐厅","050300","下关鸳浦街YP幢230号一楼商铺","100.219990,25.587500","{""coordinates"":[100.219990,25.587500],""type"":""Point""}","云南省","大理白族自治州","18206969668","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/1b8dc741c88732078c072cd542e7e5e9""}]"
"秋叶塘(泰业店)","餐饮服务;餐饮相关场所;餐饮相关","050000","下关镇建设东路21号泰业国际广场商场一层A124号商铺","100.224705,25.585206","{""coordinates"":[100.224705,25.585206],""type"":""Point""}","云南省","大理白族自治州","0872-2257117","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/75ae72267ffa40cb536fdc7821fa3bee""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/02426499f808b14a0305a3f1aac9840b""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/a48f9d4b0cb4e04edd606456ce7aa129""}]"
"开整(韩式炸鸡店)","餐饮服务;快餐厅;快餐厅","050300","下关镇刘家营6号","100.214066,25.593828","{""coordinates"":[100.214066,25.593828],""type"":""Point""}","云南省","大理白族自治州","18313163013","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/23eff36a2e15734a80afacb8fdc2e1a7""}]"
"帅锅辣妹私房麻辣烫","餐饮服务;中餐厅;特色/地方风味餐厅","050118","下关吉星巷53号","100.231833,25.593754","{""coordinates"":[100.231833,25.593754],""type"":""Point""}","云南省","大理白族自治州","18213375096","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/68f7d3a913724bc9f41ee74ab1d16b3e""}]"
"李家小厨·中式简餐","餐饮服务;快餐厅;快餐厅","050300","西屏路天井村101号","100.259784,25.594728","{""coordinates"":[100.259784,25.594728],""type"":""Point""}","云南省","大理白族自治州","15912241103","[]"
"寻牛记潮汕牛肉火锅(泰业国际店)","餐饮服务;中餐厅;中餐厅","050100","下关镇建设路泰业国际广场五楼","100.224731,25.585220","{""coordinates"":[100.224731,25.585220],""type"":""Point""}","云南省","大理白族自治州","0872-2197037;13988524547","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/017053e3b55decffb9778ef46cac6ffb""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/202f0a68df546016f6c0c298497ad1bd""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/ca3a3615ac3ab6aaa5273bc6b72251ee""}]"
"愉筷中式快餐厅","餐饮服务;快餐厅;快餐厅","050300","清红路171号","100.553106,25.478192","{""coordinates"":[100.553106,25.478192],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/4ed5481c9a889cbec6fa6739481e9207""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/1c1db587aa569228b2952746abcd2c75""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/b5fb7c0c91c83987301945d25dca6704""}]"
"山西味道(云鹤路店)","餐饮服务;中餐厅;中餐厅","050100","下关镇云鹤路192号","100.245701,25.593818","{""coordinates"":[100.245701,25.593818],""type"":""Point""}","云南省","大理白族自治州","15911245050","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/bacd53a792d3f24fae92cae0fa2d1b4f""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/127212277e6f81d966a392319a3a0677""}]"
"欢乐小吃","餐饮服务;快餐厅;快餐厅","050300","蝶泉路113号","100.258574,25.596044","{""coordinates"":[100.258574,25.596044],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/6c6bca67671c95f825ae602d01cd7f1b""}]"
"李家小厨·中式简餐","餐饮服务;快餐厅;快餐厅","050300","西屏路天井村101号","100.259784,25.594728","{""coordinates"":[100.259784,25.594728],""type"":""Point""}","云南省","大理白族自治州","15912241103","[]"
"寻牛记潮汕牛肉火锅(泰业国际店)","餐饮服务;中餐厅;中餐厅","050100","下关镇建设路泰业国际广场五楼","100.224731,25.585220","{""coordinates"":[100.224731,25.585220],""type"":""Point""}","云南省","大理白族自治州","0872-2197037;13988524547","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/017053e3b55decffb9778ef46cac6ffb""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/202f0a68df546016f6c0c298497ad1bd""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/ca3a3615ac3ab6aaa5273bc6b72251ee""}]"
"愉筷中式快餐厅","餐饮服务;快餐厅;快餐厅","050300","清红路171号","100.553106,25.478192","{""coordinates"":[100.553106,25.478192],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/4ed5481c9a889cbec6fa6739481e9207""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/1c1db587aa569228b2952746abcd2c75""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/b5fb7c0c91c83987301945d25dca6704""}]"
"山西味道(云鹤路店)","餐饮服务;中餐厅;中餐厅","050100","下关镇云鹤路192号","100.245701,25.593818","{""coordinates"":[100.245701,25.593818],""type"":""Point""}","云南省","大理白族自治州","15911245050","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/bacd53a792d3f24fae92cae0fa2d1b4f""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/127212277e6f81d966a392319a3a0677""}]"
"欢乐小吃","餐饮服务;快餐厅;快餐厅","050300","蝶泉路113号","100.258574,25.596044","{""coordinates"":[100.258574,25.596044],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/6c6bca67671c95f825ae602d01cd7f1b""}]"
"思奔音乐餐吧","餐饮服务;餐饮相关场所;餐饮相关","050000","大理古城洪武路3号(洱海门往北20米)","100.170299,25.697653","{""coordinates"":[100.170299,25.697653],""type"":""Point""}","云南省","大理白族自治州","13925837526","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/fd81ff521b82372e5cbdcdcc8b635d44""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/49f88c0c89eb9db541b04c1a3d9b5297""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/1a8509caf9adbb85c0e4f77b27fe69c9""}]"
"时光温泉酒店·自助餐厅","餐饮服务;中餐厅;中餐厅","050100","南国城东盟玉石城时光温泉酒店2楼","100.168961,25.705498","{""coordinates"":[100.168961,25.705498],""type"":""Point""}","云南省","大理白族自治州","0872-8810888","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5ede97136f414109f342717533e651a8""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/0f42a8cc023faa76f3af523e7c890a78""}]"
"逍魂棒棒鸡(总店)","餐饮服务;餐饮相关场所;餐饮相关","050000","大理古城复兴路52号","100.163442,25.688475","{""coordinates"":[100.163442,25.688475],""type"":""Point""}","云南省","大理白族自治州","17869027486","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/1a6e0e79527bf6682331da06a0f92db2""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5acc6b47c751a4af64dffb9e1e4602de""},{""title"":""菜品,url"":""http://store.is.autonavi.com/showpic/1cf7bbee3793cbd5e47190a5bd096e92""}]"
"快乐星汉堡","餐饮服务;快餐厅;快餐厅","050300","001乡道东","100.225725,25.824690","{""coordinates"":[100.225725,25.824690],""type"":""Point""}","云南省","大理白族自治州","13312764712","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/41380e6a0bd29c0aa8fe8ca3d216dbbc""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/1073138c52846ee361db9d6cac745411""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/6ebfd316e90277b8c14d09731da2aa1d""}]"
"火苗烧烤","餐饮服务;中餐厅;特色/地方风味餐厅","050118","宾川路318号(松果KTV往东50米左右)","100.253308,25.599709","{""coordinates"":[100.253308,25.599709],""type"":""Point""}","云南省","大理白族自治州","18287256800;13987206017","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/a024286dd617476419e728265fc5d5c6""}]"
"津道黄焖鸡米饭","餐饮服务;中餐厅;中餐厅","050100","下关镇吉昌路吉通巷14号","100.228965,25.595112","{""coordinates"":[100.228965,25.595112],""type"":""Point""}","云南省","大理白族自治州","18666822131","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/995483fff5d4109828e64000acf0ef82""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/be99127d351669319ef3912edaffa6f8""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/44baee881410fe7e5c2040f2b24b1760""}]"
"波彼比萨(建设路店)","餐饮服务;餐饮相关场所;餐饮相关","050000","下关镇建设路21号昆百大泰业城4楼A417","100.226204,25.585655","{""coordinates"":[100.226204,25.585655],""type"":""Point""}","云南省","大理白族自治州","0872-2509988","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/57de7739a9a6edbffe95ab9a2956d206""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/caaec3b06d285cb8db677a05c92d7026""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/d31c5cd7f413314d6b218068dbefaa4a""}]"
"山海汇酒家·传统大理菜","餐饮服务;中餐厅;云贵菜","050114","古城南门双鹤路生态停车场旁山海汇酒家","100.168427,25.687330","{""coordinates"":[100.168427,25.687330],""type"":""Point""}","云南省","大理白族自治州","13577883951","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/ced37ecb819e5c2754027bdc00bf1e15""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/20c55334d6493906c9ebe05fd96ddb34""},{""title"":""菜品,url"":""http://store.is.autonavi.com/showpic/b73392422900e6358b1724a2f475ed43""}]"
